datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,PL,PLCO,5151.137,False
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,PN,PN,2095.804,True
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,PS,PS,5302.729,True
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,RECO,RECO,172.581,False
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,PEP,SMECO,497.729,True
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,PL,UGI,140.718,True
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RFC,MIDATL,AE,VMEU,91.672,True
1/9/2026 12:00:00 AM,1/8/2026 7:00:00 PM,RTO,RTO,RTO,RTO,100210.323,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,AE,AECO,1135.368,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4501.539,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3465.623,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,AEP,AEPKPT,643.673,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8300.402,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,AP,AP,6040.534,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,BC,BC,3794.939,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,CE,CE,11250.046,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,DAY,DAY,2034.722,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,DEOK,DEOK,2894.941,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,SERC,SOUTH,DOM,DOM,16098.661,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2394.067,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,DUQ,DUQ,1448.240,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,DPL,EASTON,32.581,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,SERC,WEST,EKPC,EKPC,1588.676,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,JC,JC,2786.509,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,ME,ME,1961.228,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,ATSI,OE,7190.379,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,OVEC,OVEC,45.000,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,WEST,ATSI,PAPWR,636.252,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PE,PE,4708.348,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2791.319,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PL,PLCO,5084.555,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PN,PN,2062.785,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PS,PS,5220.574,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,RECO,RECO,170.016,False
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PEP,SMECO,502.719,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,PL,UGI,140.359,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RFC,MIDATL,AE,VMEU,89.711,True
1/9/2026 1:00:00 AM,1/8/2026 8:00:00 PM,RTO,RTO,RTO,RTO,99013.766,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,AE,AECO,1104.264,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4388.762,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3381.046,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,AEP,AEPKPT,642.668,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8116.387,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,AP,AP,5870.825,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,BC,BC,3729.682,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,CE,CE,11011.845,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,DAY,DAY,1972.722,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,DEOK,DEOK,2806.420,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,SERC,SOUTH,DOM,DOM,15874.950,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2341.574,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,DUQ,DUQ,1399.591,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,DPL,EASTON,31.994,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,SERC,WEST,EKPC,EKPC,1496.820,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,JC,JC,2687.416,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,ME,ME,1909.042,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,ATSI,OE,6970.866,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,OVEC,OVEC,41.000,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,WEST,ATSI,PAPWR,600.973,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PE,PE,4421.013,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2768.566,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PL,PLCO,4979.011,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PN,PN,2027.121,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PS,PS,5122.027,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,RECO,RECO,166.044,False
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PEP,SMECO,493.436,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,PL,UGI,136.210,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RFC,MIDATL,AE,VMEU,87.869,True
1/9/2026 2:00:00 AM,1/8/2026 9:00:00 PM,RTO,RTO,RTO,RTO,96580.144,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,AE,AECO,1047.237,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,AEP,AEPAPT,4246.297,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3247.622,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,AEP,AEPKPT,616.045,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7836.341,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,AP,AP,5627.028,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,BC,BC,3557.430,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,CE,CE,10611.797,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,DAY,DAY,1877.722,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,DEOK,DEOK,2643.382,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,SERC,SOUTH,DOM,DOM,15388.181,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2253.848,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,DUQ,DUQ,1332.409,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,DPL,EASTON,30.472,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,SERC,WEST,EKPC,EKPC,1439.128,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,JC,JC,2542.502,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,ME,ME,1803.259,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,ATSI,OE,6731.549,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,OVEC,OVEC,41.000,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,WEST,ATSI,PAPWR,567.311,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PE,PE,4216.279,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2602.380,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PL,PLCO,4757.107,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PN,PN,1939.291,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PS,PS,4919.788,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,RECO,RECO,157.809,False
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PEP,SMECO,464.468,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,PL,UGI,129.225,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RFC,MIDATL,AE,VMEU,83.675,True
1/9/2026 3:00:00 AM,1/8/2026 10:00:00 PM,RTO,RTO,RTO,RTO,92710.582,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,AE,AECO,988.151,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4080.890,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3174.017,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,AEP,AEPKPT,598.320,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7564.260,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,AP,AP,5398.022,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,BC,BC,3381.524,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,CE,CE,10097.286,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,DAY,DAY,1780.720,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,DEOK,DEOK,2493.495,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,SERC,SOUTH,DOM,DOM,14915.322,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2166.349,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,DUQ,DUQ,1257.464,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,DPL,EASTON,29.272,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,SERC,WEST,EKPC,EKPC,1309.743,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,JC,JC,2387.733,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,ME,ME,1732.486,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,ATSI,OE,6428.903,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,OVEC,OVEC,49.000,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,WEST,ATSI,PAPWR,559.467,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PE,PE,4091.006,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2441.946,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PL,PLCO,4550.219,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PN,PN,1837.526,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PS,PS,4662.421,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,RECO,RECO,147.482,False
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PEP,SMECO,440.455,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,PL,UGI,121.537,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RFC,MIDATL,AE,VMEU,79.468,True
1/9/2026 4:00:00 AM,1/8/2026 11:00:00 PM,RTO,RTO,RTO,RTO,88764.484,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,AE,AECO,946.457,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3965.296,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3080.630,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,AEP,AEPKPT,576.004,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7288.954,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,AP,AP,5234.640,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,BC,BC,3267.175,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,CE,CE,9619.423,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,DAY,DAY,1696.666,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,DEOK,DEOK,2380.654,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,SERC,SOUTH,DOM,DOM,14541.057,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2124.642,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,DUQ,DUQ,1234.745,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,DPL,EASTON,28.333,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,SERC,WEST,EKPC,EKPC,1256.715,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,JC,JC,2276.198,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,ME,ME,1680.145,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,ATSI,OE,6247.821,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,OVEC,OVEC,44.000,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,WEST,ATSI,PAPWR,530.914,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PE,PE,3944.272,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2348.241,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PL,PLCO,4424.455,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PN,PN,1769.917,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PS,PS,4460.690,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,RECO,RECO,140.052,False
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PEP,SMECO,423.148,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,PL,UGI,116.683,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RFC,MIDATL,AE,VMEU,76.913,True
1/9/2026 5:00:00 AM,1/9/2026 12:00:00 AM,RTO,RTO,RTO,RTO,85724.840,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,AE,AECO,919.510,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3913.015,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,AEP,AEPIMP,3060.545,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,AEP,AEPKPT,563.016,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7177.988,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,AP,AP,5129.479,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,BC,BC,3153.800,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,CE,CE,9248.933,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,DAY,DAY,1643.666,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,DEOK,DEOK,2295.194,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,SERC,SOUTH,DOM,DOM,14385.694,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2099.295,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,DUQ,DUQ,1209.796,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,DPL,EASTON,27.827,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,SERC,WEST,EKPC,EKPC,1250.156,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,JC,JC,2227.415,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,ME,ME,1648.768,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,ATSI,OE,6118.388,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,OVEC,OVEC,41.000,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,WEST,ATSI,PAPWR,495.322,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PE,PE,3872.948,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2252.231,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PL,PLCO,4327.707,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PN,PN,1740.611,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PS,PS,4343.198,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,RECO,RECO,134.722,False
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PEP,SMECO,406.390,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,PL,UGI,113.072,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RFC,MIDATL,AE,VMEU,75.321,True
1/9/2026 6:00:00 AM,1/9/2026 1:00:00 AM,RTO,RTO,RTO,RTO,83875.007,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,AE,AECO,908.010,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3855.019,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,AEP,AEPIMP,3112.817,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,AEP,AEPKPT,556.105,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7095.862,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,AP,AP,5104.352,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,BC,BC,3091.508,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,CE,CE,9005.292,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,DAY,DAY,1606.666,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,DEOK,DEOK,2245.769,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,SERC,SOUTH,DOM,DOM,14335.483,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2069.514,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,DUQ,DUQ,1193.607,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,DPL,EASTON,27.310,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,SERC,WEST,EKPC,EKPC,1159.006,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,JC,JC,2172.755,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,ME,ME,1603.249,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,ATSI,OE,5950.689,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,OVEC,OVEC,42.000,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,WEST,ATSI,PAPWR,515.239,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PE,PE,3801.870,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2194.442,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PL,PLCO,4243.246,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PN,PN,1706.395,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PS,PS,4261.553,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,RECO,RECO,132.331,False
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PEP,SMECO,399.532,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,PL,UGI,111.484,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RFC,MIDATL,AE,VMEU,74.312,True
1/9/2026 7:00:00 AM,1/9/2026 2:00:00 AM,RTO,RTO,RTO,RTO,82575.417,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,AE,AECO,896.728,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3849.213,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,AEP,AEPIMP,3002.530,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,AEP,AEPKPT,553.226,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7087.779,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,AP,AP,5127.295,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,BC,BC,3088.297,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,CE,CE,8828.633,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,DAY,DAY,1591.670,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,DEOK,DEOK,2222.431,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,SERC,SOUTH,DOM,DOM,14465.571,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2031.331,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,DUQ,DUQ,1181.186,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,DPL,EASTON,27.305,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,SERC,WEST,EKPC,EKPC,1156.227,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,JC,JC,2152.001,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,ME,ME,1616.044,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,ATSI,OE,5880.160,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,OVEC,OVEC,48.000,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,WEST,ATSI,PAPWR,523.663,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PE,PE,3862.147,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2212.637,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PL,PLCO,4225.406,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PN,PN,1711.892,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PS,PS,4209.555,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,RECO,RECO,130.622,False
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PEP,SMECO,403.574,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,PL,UGI,110.156,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RFC,MIDATL,AE,VMEU,73.929,True
1/9/2026 8:00:00 AM,1/9/2026 3:00:00 AM,RTO,RTO,RTO,RTO,82269.208,False
